transaction_id,timestamp,account_id,amount,merchant_category,location_mismatch,device_velocity,is_fraud
TXN_FE2E7FB9FDC34298,2026-04-20 06:59:41.016910+00:00,ACC_00081,17.23,gaming,0,2,0
TXN_5EF25A9C068C4722,2026-04-20 07:02:35.016910+00:00,ACC_00081,52.16,gaming,0,3,0
TXN_8320AD49711E4F8F,2026-04-20 07:07:07.016910+00:00,ACC_00081,51.25,fuel,0,4,0
TXN_9B4768A4D8754926,2026-04-20 07:10:37.016910+00:00,ACC_00896,432.25,travel,0,0,0
TXN_49F4AAE5809C4393,2026-04-20 08:26:59.016910+00:00,ACC_00075,53.73,travel,0,0,0
TXN_487BCAADE1C34417,2026-04-20 08:35:52.016910+00:00,ACC_00604,10.6,gaming,0,0,0
TXN_5FE2C9C190CC4BAD,2026-04-20 08:50:15.016910+00:00,ACC_00283,166.27,travel,0,0,0
TXN_0F1CDCF22EA5483A,2026-04-20 08:56:48.016910+00:00,ACC_00271,630.91,electronics,0,0,0
TXN_2E218464C5544577,2026-04-20 08:58:52.016910+00:00,ACC_00271,71.66,fuel,0,1,0
TXN_4A26ECF3753B44A3,2026-04-20 09:05:08.016910+00:00,ACC_00271,97.63,clothing,0,2,0
TXN_1DD4F9EA806B4FA3,2026-04-20 10:14:21.016910+00:00,ACC_00271,63.62,jewelry,0,0,0
TXN_19136889E59048E8,2026-04-20 10:23:08.016910+00:00,ACC_00271,113.35,electronics,1,1,0
TXN_F1EFD63467F747B4,2026-04-20 11:03:11.016910+00:00,ACC_00271,123.54,grocery,0,2,0
TXN_7DF7D036C4074395,2026-04-20 11:21:09.016910+00:00,ACC_00271,51.84,grocery,0,2,0
TXN_021A010D74B7430E,2026-04-20 12:58:02.016910+00:00,ACC_00271,25.07,hotel,0,0,0
TXN_DC2D2D4D3F5E4757,2026-04-20 14:21:48.016910+00:00,ACC_00380,44.5,gaming,0,0,0
TXN_7A4AA06C0DE34E46,2026-04-20 14:45:30.016910+00:00,ACC_00011,76.29,gaming,0,0,0
TXN_96AAC00AEAA349A4,2026-04-20 14:54:01.016910+00:00,ACC_00011,5.73,electronics,0,1,0
TXN_0C559228D39447A2,2026-04-20 14:57:06.016910+00:00,ACC_00011,35.14,grocery,0,2,0
TXN_8ECE4CB30FDE4093,2026-04-20 15:22:39.016910+00:00,ACC_00011,47.65,electronics,0,3,0
TXN_CCDAD3089CEA40E1,2026-04-20 16:00:48.016910+00:00,ACC_00011,245.76,hotel,0,1,0
TXN_11BA9227344448E0,2026-04-20 16:49:50.016910+00:00,ACC_00011,29.35,gaming,0,1,0
TXN_1C0E36C1DF7946F2,2026-04-20 17:40:27.016910+00:00,ACC_00694,56.76,grocery,0,0,0
TXN_84AB7966FAC84C8E,2026-04-20 18:02:41.016910+00:00,ACC_00945,48.83,clothing,0,0,0
TXN_6C647FFDF62B4F59,2026-04-20 18:54:50.016910+00:00,ACC_00306,35.46,other,0,0,0
TXN_7E9763879C31451E,2026-04-20 18:58:42.016910+00:00,ACC_00229,1439.07,jewelry,0,0,0
TXN_29CBD4D4AC124A63,2026-04-20 19:19:46.016910+00:00,ACC_00188,22.44,fuel,0,0,0
TXN_F7CBC910F2524BB4,2026-04-20 19:40:13.016910+00:00,ACC_00879,146.56,travel,0,0,0
TXN_7BB6C6383F3145FA,2026-04-20 21:26:31.016910+00:00,ACC_00672,48.69,clothing,0,0,0
TXN_4E869BDC8531439A,2026-04-20 22:39:24.016910+00:00,ACC_00672,64.94,other,0,0,0
TXN_DC139C226F074B10,2026-04-20 23:20:54.016910+00:00,ACC_00672,1313.51,jewelry,1,1,0
TXN_1E4469E33C4442B3,2026-04-20 23:57:20.016910+00:00,ACC_00672,95.48,other,0,1,0
TXN_78B8A829D8AF4538,2026-04-21 00:47:03.016910+00:00,ACC_00672,28.13,gaming,0,1,0
TXN_C9DB1CD4998D4D47,2026-04-21 00:57:45.016910+00:00,ACC_00672,111.1,restaurant,0,1,0
TXN_6EFF37DB1DEB48B7,2026-04-21 01:15:42.016910+00:00,ACC_00293,101.71,clothing,0,0,0
TXN_DEFBF2F4851C4841,2026-04-21 01:17:02.016910+00:00,ACC_00293,25.04,grocery,0,1,0
TXN_B2F7CB9CE4434262,2026-04-21 01:28:55.016910+00:00,ACC_00293,372.46,hotel,0,2,0
TXN_A69F46ABD91A4AF0,2026-04-21 02:01:27.016910+00:00,ACC_00293,12.61,gaming,0,3,0
TXN_2BE785520972455F,2026-04-21 02:18:24.016910+00:00,ACC_00293,15.66,online_services,0,2,0
TXN_2D2646E67D9E4E08,2026-04-21 02:26:12.016910+00:00,ACC_00293,23.73,electronics,0,3,0
TXN_41B3C41CBD824CE9,2026-04-21 02:38:40.016910+00:00,ACC_00639,5.68,grocery,0,0,0
TXN_0C57BFF2F77342FB,2026-04-21 02:51:57.016910+00:00,ACC_00111,120.43,grocery,0,0,0
TXN_8C8999DBE55F449D,2026-04-21 03:57:50.016910+00:00,ACC_00480,65.72,other,0,0,0
TXN_A36ABE4719C04BF7,2026-04-21 06:10:47.016910+00:00,ACC_00468,8.95,grocery,0,0,0
TXN_1BC7922F24164A7F,2026-04-21 06:35:49.016910+00:00,ACC_00625,105.58,hotel,0,0,0
TXN_34E45BDA65E745F4,2026-04-21 06:36:06.016910+00:00,ACC_00658,90.73,grocery,0,0,0
TXN_22F3092867C14ED1,2026-04-21 07:05:38.016910+00:00,ACC_00753,68.23,travel,0,0,0
TXN_B8E7BE3F30434ADE,2026-04-21 07:45:26.016910+00:00,ACC_00278,81.06,electronics,0,0,0
TXN_7F473C32E30E4342,2026-04-21 07:47:45.016910+00:00,ACC_00970,304.74,gaming,0,0,0
TXN_B99D7DCF4A0D496C,2026-04-21 08:00:50.016910+00:00,ACC_00017,88.02,electronics,0,0,0
TXN_313E4AC894564613,2026-04-21 09:01:48.016910+00:00,ACC_00017,27.33,hotel,0,0,0
TXN_659F77CFC7694A8C,2026-04-21 09:12:45.016910+00:00,ACC_00017,83.18,travel,0,1,0
TXN_A25BFB35DEAB4400,2026-04-21 10:08:13.016910+00:00,ACC_00017,6.04,restaurant,0,1,0
TXN_5B1134D0A8124E63,2026-04-21 10:14:43.016910+00:00,ACC_00017,82.86,online_services,0,1,0
TXN_60E3AE3A3BBB47AA,2026-04-21 10:30:18.016910+00:00,ACC_00806,48.12,electronics,0,0,0
TXN_550FE893414C4228,2026-04-21 10:59:50.016910+00:00,ACC_00555,18.72,online_services,0,0,0
TXN_2C7668BBB8EE45DF,2026-04-21 12:20:30.016910+00:00,ACC_00348,212.72,restaurant,0,0,0
TXN_D75209820FA446A8,2026-04-21 12:31:16.016910+00:00,ACC_00979,17.8,other,0,0,0
TXN_AE6F88A3914248DD,2026-04-21 12:41:48.016910+00:00,ACC_00730,60.91,jewelry,0,0,0
TXN_11CEB867B01A4596,2026-04-21 13:11:58.016910+00:00,ACC_00256,16.36,online_services,0,0,0
TXN_DA7BE0105E7441DF,2026-04-21 14:03:38.016910+00:00,ACC_00103,66.97,restaurant,0,0,0
TXN_5CD9B58168694D3D,2026-04-21 14:34:32.016910+00:00,ACC_00526,90.39,other,0,0,0
TXN_6FCC6C3A88BB4545,2026-04-21 14:48:52.016910+00:00,ACC_00526,23.02,grocery,0,1,0
TXN_C2E3E345DD094689,2026-04-21 15:02:01.016910+00:00,ACC_00526,24.22,online_services,0,2,0
TXN_EFBFF5738EAF485E,2026-04-21 15:13:20.016910+00:00,ACC_00526,83.65,other,0,3,0
TXN_A61EDCACB5034A03,2026-04-21 15:26:52.016910+00:00,ACC_00526,136.35,electronics,0,4,0
TXN_90BDADEAB77A414B,2026-04-21 15:34:09.016910+00:00,ACC_00526,116.79,travel,0,5,0
TXN_B171412B6AB041C5,2026-04-21 15:43:24.016910+00:00,ACC_00908,46.79,restaurant,0,0,0
TXN_EA57E25EB80041B8,2026-04-21 16:15:50.016910+00:00,ACC_00505,19.3,other,0,0,0
TXN_7004C2CD4270454D,2026-04-21 16:18:13.016910+00:00,ACC_00168,48.83,electronics,0,0,0
TXN_2D2BFE3905F744B9,2026-04-21 16:19:13.016910+00:00,ACC_00168,197.23,hotel,0,1,0
TXN_9192022D02914820,2026-04-21 16:19:29.016910+00:00,ACC_00168,51.59,fuel,0,2,0
TXN_51A95492A43642BA,2026-04-21 18:36:45.016910+00:00,ACC_00168,185.71,other,0,0,0
TXN_93D8BAE84C264BCF,2026-04-21 19:10:46.016910+00:00,ACC_00168,140.91,travel,0,1,0
TXN_05126FCDBD7F4634,2026-04-21 19:24:46.016910+00:00,ACC_00168,1016.94,travel,0,2,0
TXN_C300FC5491234229,2026-04-21 21:00:17.016910+00:00,ACC_00595,81.16,grocery,1,0,0
TXN_1F1411242DC34A46,2026-04-21 21:04:41.016910+00:00,ACC_00384,15000.0,travel,1,8,1
TXN_E90954F8A11F46CB,2026-04-21 21:39:41.016910+00:00,ACC_00639,52.66,electronics,0,0,0
TXN_36AAEBBEC2E94F57,2026-04-21 21:44:38.016910+00:00,ACC_00971,77.2,other,0,0,0
TXN_60A18FD06A754DBE,2026-04-21 22:34:20.016910+00:00,ACC_00944,342.91,hotel,0,0,0
TXN_C767D222DBAD4CBC,2026-04-21 23:20:45.016910+00:00,ACC_00158,7.45,fuel,0,0,0
TXN_332A75E4E5A642FD,2026-04-21 23:28:28.016910+00:00,ACC_00158,143.69,electronics,0,1,0
TXN_E6B537EE6CD04E35,2026-04-21 23:53:25.016910+00:00,ACC_00158,79.83,electronics,0,2,0
TXN_03B1DE273B6C4BE3,2026-04-21 23:54:51.016910+00:00,ACC_00158,45.99,fuel,0,3,0
TXN_B3E89360D1094B0B,2026-04-22 01:00:19.016910+00:00,ACC_00776,11.47,gaming,0,0,0
TXN_E6AE8B138ADF4D28,2026-04-22 01:39:05.016910+00:00,ACC_00738,102.79,pharmacy,0,0,0
TXN_A1C26F3E814B40AC,2026-04-22 02:46:31.016910+00:00,ACC_00681,455.5,electronics,0,0,0
TXN_CD8E00E2A2E342FB,2026-04-22 03:02:56.016910+00:00,ACC_00266,73.71,grocery,0,0,0
TXN_ACEA49C69CA7474D,2026-04-22 04:04:50.016910+00:00,ACC_00210,256.42,clothing,0,0,0
TXN_7AA3F65D5A3A4C2E,2026-04-22 04:37:46.016910+00:00,ACC_00280,34.31,clothing,0,0,0
TXN_A6CBA26310F541F1,2026-04-22 04:38:37.016910+00:00,ACC_00086,140.39,electronics,0,0,0
TXN_004825717C9740A8,2026-04-22 05:16:39.016910+00:00,ACC_00382,427.66,jewelry,0,0,0
TXN_EC540E08CD11414E,2026-04-22 05:24:14.016910+00:00,ACC_00552,54.75,fuel,0,0,0
TXN_CECC47FC8C714CB6,2026-04-22 06:09:09.016910+00:00,ACC_00306,21.39,restaurant,0,0,0
TXN_31F9E61C5FA5485D,2026-04-22 06:17:25.016910+00:00,ACC_00570,33.03,fuel,0,0,0
TXN_70B0269E8EF748E2,2026-04-22 06:30:13.016910+00:00,ACC_00857,143.52,grocery,0,0,0
TXN_0CFB432CB4E44AF6,2026-04-22 06:55:01.016910+00:00,ACC_00938,42.96,online_services,0,0,0
TXN_982A924D49014C8E,2026-04-22 07:01:52.016910+00:00,ACC_00534,160.9,other,0,0,0
TXN_B21ADFFE2CCB4FC7,2026-04-22 07:13:29.016910+00:00,ACC_00892,127.75,travel,0,0,0
TXN_360FE17FE58044B4,2026-04-22 07:15:58.016910+00:00,ACC_00133,95.91,pharmacy,0,0,0
TXN_35B159B41986495D,2026-04-22 07:33:53.016910+00:00,ACC_00447,118.7,electronics,0,0,0
TXN_7EA675071EEC41A9,2026-04-22 07:43:19.016910+00:00,ACC_00066,78.46,gaming,0,0,0
TXN_8B2AC268F904426D,2026-04-22 08:52:49.016910+00:00,ACC_00066,73.22,travel,0,0,0
TXN_757EDEAF760D4406,2026-04-22 09:44:34.016910+00:00,ACC_00066,56.04,gaming,0,1,0
TXN_AED908A153354C01,2026-04-22 09:48:25.016910+00:00,ACC_00066,23.74,online_services,0,2,0
TXN_3C9AEE28BEB24F2A,2026-04-22 09:54:30.016910+00:00,ACC_00066,26.09,fuel,0,2,0
TXN_9F81CD72E1D54D6C,2026-04-22 10:31:30.016910+00:00,ACC_00590,20.05,restaurant,0,0,0
TXN_CBB9B55EE8CF4B38,2026-04-22 10:43:15.016910+00:00,ACC_00754,32.51,grocery,0,0,0
TXN_927E2C422DDC4D1A,2026-04-22 11:31:25.016910+00:00,ACC_00756,281.49,electronics,0,0,0
TXN_5C78588986E64AA0,2026-04-22 11:37:14.016910+00:00,ACC_00202,143.97,jewelry,0,0,0
TXN_85A4EC9EF1A8450D,2026-04-22 13:26:35.016910+00:00,ACC_00099,126.63,hotel,0,0,0
TXN_4725860594B34610,2026-04-22 13:31:38.016910+00:00,ACC_00099,144.37,clothing,1,1,0
TXN_4B90F94A839D46E5,2026-04-22 13:40:19.016910+00:00,ACC_00099,192.05,electronics,0,2,0
TXN_66331866317A4603,2026-04-22 13:44:50.016910+00:00,ACC_00099,6.49,pharmacy,0,3,0
TXN_C32253C4906748B4,2026-04-22 13:57:21.016910+00:00,ACC_00462,14.02,other,0,0,0
TXN_74AA1117A0C94CE0,2026-04-22 13:57:55.016910+00:00,ACC_00956,71.7,clothing,0,0,0
TXN_AA932F8FA8F34CEC,2026-04-22 15:03:56.016910+00:00,ACC_00904,27.5,gaming,0,0,0
TXN_1078EEFCFCFE4C6B,2026-04-22 15:11:29.016910+00:00,ACC_00209,9.99,online_services,0,0,0
TXN_5B9544E5E0D94446,2026-04-22 15:18:49.016910+00:00,ACC_00651,22.53,fuel,0,0,0
TXN_1CA0F98ED66145DA,2026-04-22 15:23:15.016910+00:00,ACC_00651,330.61,jewelry,0,1,0
TXN_2E253CC8D6E44C77,2026-04-22 15:36:49.016910+00:00,ACC_00651,14700.21,travel,0,2,1
TXN_26A366A269F04DA2,2026-04-22 15:59:26.016910+00:00,ACC_00651,115.32,electronics,0,3,0
TXN_08202854C01B4B73,2026-04-22 16:24:49.016910+00:00,ACC_00651,38.74,clothing,0,2,0
TXN_D66410551C6B4B14,2026-04-22 17:40:51.016910+00:00,ACC_00651,28.37,other,0,0,0
TXN_5905F9D4866B4A67,2026-04-22 17:53:07.016910+00:00,ACC_00651,68.73,other,1,1,0
TXN_3624C02EFA6E4B08,2026-04-22 17:53:36.016910+00:00,ACC_00651,5.73,restaurant,0,2,0
TXN_E25C9C0997394BA1,2026-04-22 18:18:06.016910+00:00,ACC_00380,1656.61,electronics,0,0,0
TXN_1C00077DB1954E48,2026-04-22 18:18:49.016910+00:00,ACC_00670,103.94,clothing,0,0,0
TXN_4D6C63C73A7C42DD,2026-04-22 18:34:52.016910+00:00,ACC_00456,7.19,restaurant,0,0,0
TXN_24618FBD37714676,2026-04-22 18:36:11.016910+00:00,ACC_00994,43.97,gaming,0,0,0
TXN_EC0E128DC9974B62,2026-04-22 19:17:53.016910+00:00,ACC_00307,29.54,online_services,0,0,0
TXN_540CFD6EE4E440C5,2026-04-22 19:44:14.016910+00:00,ACC_00842,33.87,other,0,0,0
TXN_4714F314416A4CFF,2026-04-22 20:35:01.016910+00:00,ACC_00409,254.61,electronics,0,0,0
TXN_60F497EFF6BB40AE,2026-04-22 21:04:41.016910+00:00,ACC_00142,139.89,clothing,0,0,0
TXN_B1BEC88F1CD0479B,2026-04-22 21:28:31.016910+00:00,ACC_00976,40.83,hotel,0,0,0
TXN_B37895B3AA7C42EB,2026-04-22 21:29:20.016910+00:00,ACC_00652,4.55,other,0,0,0
TXN_2D5D87E330084053,2026-04-22 21:36:26.016910+00:00,ACC_00652,32.75,grocery,0,1,0
TXN_FA5105DB8CBA4A7F,2026-04-22 21:50:07.016910+00:00,ACC_00652,7.33,gaming,0,2,0
TXN_011679B7D0F74F43,2026-04-22 21:52:56.016910+00:00,ACC_00652,59.96,restaurant,0,3,0
TXN_628CAEC73EE443F3,2026-04-22 22:54:40.016910+00:00,ACC_00652,36.62,grocery,0,0,0
TXN_13A8AFF0DC9E41B4,2026-04-23 02:21:39.016910+00:00,ACC_00652,33.99,travel,0,0,0
TXN_7947F48D4D7A47BE,2026-04-23 02:34:28.016910+00:00,ACC_00652,15.86,pharmacy,0,1,0
TXN_B9533F34244C455A,2026-04-23 02:38:05.016910+00:00,ACC_00078,17.01,clothing,0,0,0
TXN_B27C497352B24077,2026-04-23 02:41:45.016910+00:00,ACC_00116,22.62,clothing,0,0,0
TXN_E34C0A0C54304916,2026-04-23 03:09:13.016910+00:00,ACC_00352,9.87,other,0,0,0
TXN_27CA02A11EFE4CBB,2026-04-23 03:20:13.016910+00:00,ACC_00390,162.06,gaming,0,0,0
TXN_E27F09C020654345,2026-04-23 03:34:58.016910+00:00,ACC_00812,12.65,pharmacy,0,0,0
TXN_B1767C2D6A2C4192,2026-04-23 04:03:30.016910+00:00,ACC_00335,27.42,restaurant,0,0,0
TXN_C1B0B07DB0B24C41,2026-04-23 04:19:14.016910+00:00,ACC_00143,57.33,grocery,0,0,0
TXN_1A6448CA47F94ED7,2026-04-23 04:20:56.016910+00:00,ACC_00063,311.34,electronics,0,0,0
TXN_E066B09A0C274456,2026-04-23 05:06:34.016910+00:00,ACC_00063,28.33,restaurant,1,1,0
TXN_45F394112ED34E33,2026-04-23 05:27:55.016910+00:00,ACC_00063,38.2,clothing,0,1,0
TXN_AA22E7D58BBC4903,2026-04-23 05:28:06.016910+00:00,ACC_00063,147.36,travel,0,2,0
TXN_578CE37372014CF4,2026-04-23 05:59:40.016910+00:00,ACC_00063,16.25,gaming,0,3,0
TXN_AFBA894D3390499E,2026-04-23 06:12:01.016910+00:00,ACC_00063,10.88,restaurant,0,3,0
TXN_E50C7AB1DF8749BB,2026-04-23 06:19:32.016910+00:00,ACC_00063,29.08,grocery,0,4,0
TXN_D6D671B634BF455F,2026-04-23 09:03:08.016910+00:00,ACC_00063,5.14,grocery,0,0,0
TXN_3953E7557EB5455D,2026-04-23 09:19:39.016910+00:00,ACC_00738,17.35,pharmacy,0,0,0
TXN_6BAD017D7E5B4CBB,2026-04-23 09:26:48.016910+00:00,ACC_00611,31.43,clothing,0,0,0
TXN_08E502C40A434039,2026-04-23 09:59:07.016910+00:00,ACC_00300,271.05,gaming,0,0,0
TXN_B67EB5F4813844CF,2026-04-23 09:59:08.016910+00:00,ACC_00300,446.09,travel,0,1,0
TXN_ED3796278FD340CE,2026-04-23 10:22:21.016910+00:00,ACC_00300,65.29,online_services,0,2,0
TXN_EF4ECD8AFBCF4D68,2026-04-23 10:32:14.016910+00:00,ACC_00300,492.3,jewelry,0,3,0
TXN_30A6F8AA85654E69,2026-04-23 11:11:24.016910+00:00,ACC_00300,15.12,grocery,0,2,0
TXN_789CE443DEE74649,2026-04-23 11:44:32.016910+00:00,ACC_00300,120.93,hotel,0,1,0
TXN_90544796321F449A,2026-04-23 12:15:04.016910+00:00,ACC_00941,269.99,travel,0,0,0
TXN_6F341CAE363E4F7A,2026-04-23 12:24:30.016910+00:00,ACC_00496,43.53,hotel,0,0,0
TXN_E12AAD1077414476,2026-04-23 12:59:44.016910+00:00,ACC_00839,28.11,electronics,0,0,0
TXN_F42F609E48F64993,2026-04-23 13:02:18.016910+00:00,ACC_00797,146.92,hotel,0,0,0
TXN_7ED572B5FA284172,2026-04-23 13:27:17.016910+00:00,ACC_00490,10.78,fuel,0,0,0
TXN_6EA03615A7EE4DF3,2026-04-23 13:44:03.016910+00:00,ACC_00128,178.44,hotel,0,0,0
TXN_F9F77DD79DAE4DF0,2026-04-23 14:16:29.016910+00:00,ACC_00302,106.97,grocery,0,0,0
TXN_D4AD794CA5E24A24,2026-04-23 15:09:33.016910+00:00,ACC_00311,13.42,pharmacy,0,0,0
TXN_1A6079BBE19A4C7A,2026-04-23 15:21:02.016910+00:00,ACC_00448,11.95,restaurant,0,0,0
TXN_64FEDF8EF728485B,2026-04-23 15:54:11.016910+00:00,ACC_00321,296.11,electronics,0,0,0
TXN_262A117EFAFD4D47,2026-04-23 16:12:27.016910+00:00,ACC_00321,113.89,electronics,0,1,0
TXN_345E9154EB6F4AD5,2026-04-23 16:24:33.016910+00:00,ACC_00321,89.67,grocery,0,2,0
TXN_799DE8AA8F6B45B8,2026-04-23 17:35:07.016910+00:00,ACC_00321,21.48,restaurant,0,0,0
TXN_BB12EA9B511D47F1,2026-04-23 17:56:18.016910+00:00,ACC_00484,27.6,pharmacy,0,0,0
TXN_84576D9C102D4009,2026-04-23 18:03:29.016910+00:00,ACC_00436,222.22,jewelry,0,0,0
TXN_5D6581F8C69841CF,2026-04-23 18:09:17.016910+00:00,ACC_00570,157.7,pharmacy,0,0,0
TXN_9D394EDA561D46F2,2026-04-23 18:47:20.016910+00:00,ACC_00685,70.79,pharmacy,0,0,0
TXN_07190DABB4FD4BC8,2026-04-23 19:11:20.016910+00:00,ACC_00104,112.31,jewelry,0,0,0
TXN_95CDECC1E2074E6E,2026-04-23 20:39:40.016910+00:00,ACC_00069,258.86,jewelry,0,0,0
TXN_9B67A0B422F14941,2026-04-23 21:49:49.016910+00:00,ACC_00069,20.14,restaurant,0,0,0
TXN_A1A371FE64E8442B,2026-04-23 22:09:52.016910+00:00,ACC_00069,30.48,clothing,0,1,0
TXN_2415F838DFCC4EEF,2026-04-23 22:55:05.016910+00:00,ACC_00069,173.53,electronics,0,1,0
TXN_9F68E92A08174B78,2026-04-23 23:00:57.016910+00:00,ACC_00874,35.32,restaurant,0,0,0
TXN_2F3A610D1F914538,2026-04-23 23:05:28.016910+00:00,ACC_00595,18.07,gaming,0,0,0
TXN_68E7F5B1E9744C25,2026-04-23 23:26:23.016910+00:00,ACC_00618,111.37,hotel,0,0,0
TXN_B19D14177EC34365,2026-04-23 23:41:09.016910+00:00,ACC_00200,29.65,clothing,0,0,0
TXN_06F57884CDC34F60,2026-04-24 00:50:46.016910+00:00,ACC_00206,48.88,pharmacy,0,0,0
TXN_B518858E542842D4,2026-04-24 01:19:58.016910+00:00,ACC_00959,126.64,jewelry,0,0,0
TXN_BEC9204FF8974BB2,2026-04-24 02:59:19.016910+00:00,ACC_00959,23.13,restaurant,0,0,0
TXN_49841FE8666F4600,2026-04-24 03:37:05.016910+00:00,ACC_00959,31.23,clothing,0,1,0
TXN_A646893CB02D444A,2026-04-24 03:39:25.016910+00:00,ACC_00959,22.26,hotel,0,2,0
TXN_CBC02E6EDBB04224,2026-04-24 03:54:44.016910+00:00,ACC_00959,247.98,other,0,3,0
TXN_4763788E58D7469F,2026-04-24 05:43:53.016910+00:00,ACC_00959,110.22,hotel,0,0,0
TXN_C6422FD9C38E4BD2,2026-04-24 06:03:39.016910+00:00,ACC_00959,1032.25,jewelry,0,1,0
TXN_726EA891DCA847D3,2026-04-24 07:00:41.016910+00:00,ACC_00365,45.99,online_services,0,0,0
TXN_520CCE11BCF04D9F,2026-04-24 07:20:04.016910+00:00,ACC_00090,82.48,online_services,0,0,0
TXN_FBE6E9EDE5FA432B,2026-04-24 07:39:54.016910+00:00,ACC_00408,14.87,restaurant,0,0,0
TXN_40432ADA22E64476,2026-04-24 07:57:50.016910+00:00,ACC_00140,24.32,gaming,0,0,0
TXN_0B3E229BCB0343F9,2026-04-24 08:34:05.016910+00:00,ACC_00269,104.57,hotel,0,0,0
TXN_A45625B210DB45D6,2026-04-24 10:19:53.016910+00:00,ACC_00030,127.7,restaurant,0,0,0
TXN_AAE453516E5D40C0,2026-04-24 11:24:11.016910+00:00,ACC_00234,93.1,jewelry,0,0,0
TXN_516A6F75071046BB,2026-04-24 11:25:24.016910+00:00,ACC_00349,9.14,other,0,0,0
TXN_5DED81D847154585,2026-04-24 11:44:40.016910+00:00,ACC_00298,288.87,electronics,0,0,0
TXN_80663CFB32C248E9,2026-04-24 11:57:42.016910+00:00,ACC_00527,274.16,travel,0,0,0
TXN_EACC9CECA2844C02,2026-04-24 12:03:11.016910+00:00,ACC_00630,29.19,gaming,0,0,0
TXN_B69269F2D59A47F2,2026-04-24 12:09:39.016910+00:00,ACC_00380,311.37,online_services,0,0,0
TXN_EE5C328B56DC4FEA,2026-04-24 12:26:12.016910+00:00,ACC_00533,1641.68,jewelry,0,0,0
TXN_C348A3781C7D4EA6,2026-04-24 13:02:29.016910+00:00,ACC_00147,8.42,online_services,0,0,0
TXN_5E88D619F4684803,2026-04-24 13:14:25.016910+00:00,ACC_00147,17.48,pharmacy,0,1,0
TXN_BD55E0B3EC724485,2026-04-24 13:27:01.016910+00:00,ACC_00147,207.75,jewelry,0,2,0
TXN_B6AA595901304B84,2026-04-24 13:34:11.016910+00:00,ACC_00147,39.66,restaurant,0,3,0
TXN_B053FF9AC85349BF,2026-04-24 13:51:28.016910+00:00,ACC_00147,273.46,jewelry,0,4,0
TXN_3E32E13E76F14C04,2026-04-24 14:27:19.016910+00:00,ACC_00147,27.46,restaurant,0,2,0
TXN_5D9E113E3E794654,2026-04-24 15:00:51.016910+00:00,ACC_00147,16.31,online_services,0,1,0
TXN_CEFAEC5DCE754C4B,2026-04-24 15:15:20.016910+00:00,ACC_00147,357.61,jewelry,0,2,0
TXN_84F5A167AE904F94,2026-04-24 15:18:44.016910+00:00,ACC_00031,378.16,jewelry,0,0,0
TXN_98C900288BBD493C,2026-04-24 15:20:55.016910+00:00,ACC_00794,107.16,gaming,0,0,0
TXN_4173DFD55B4042CE,2026-04-24 15:26:11.016910+00:00,ACC_00794,45.17,travel,0,1,0
TXN_DB4DACD1B18B4868,2026-04-24 15:27:45.016910+00:00,ACC_00794,13111.22,travel,0,2,0
TXN_379537EA6D65494F,2026-04-24 15:29:44.016910+00:00,ACC_00794,24.44,fuel,0,3,0
TXN_19D9F8235B094EB2,2026-04-24 16:55:29.016910+00:00,ACC_00794,35.58,hotel,0,0,0
TXN_69FD8AB26B424D06,2026-04-24 17:36:07.016910+00:00,ACC_00517,30.8,grocery,0,0,0
TXN_BCB4E9CBEE5F4A0B,2026-04-24 17:47:31.016910+00:00,ACC_00788,42.52,hotel,0,0,0
TXN_B667BB32E1294C80,2026-04-24 18:04:19.016910+00:00,ACC_00763,12.37,gaming,0,0,0
TXN_04F683DAEFC148D7,2026-04-24 18:43:15.016910+00:00,ACC_00982,15000.0,travel,1,5,0
TXN_85C9A9F705834ACC,2026-04-24 19:35:05.016910+00:00,ACC_00437,36.31,other,0,0,0
TXN_A8FC8953C5E84A1D,2026-04-24 21:10:52.016910+00:00,ACC_00437,111.65,jewelry,0,0,0
TXN_33C7A263445A4703,2026-04-24 21:25:00.016910+00:00,ACC_00437,342.8,electronics,0,1,0
TXN_E07289DFF69146E6,2026-04-24 21:44:48.016910+00:00,ACC_00437,48.7,restaurant,0,2,0
TXN_7E31A1D07D70459C,2026-04-24 22:03:09.016910+00:00,ACC_00544,5.88,fuel,0,0,0
TXN_912F63CC207940EF,2026-04-24 22:08:14.016910+00:00,ACC_00223,319.29,jewelry,0,0,0
TXN_45CB7A0D5E534C1B,2026-04-24 22:52:11.016910+00:00,ACC_00362,63.56,gaming,1,0,0
TXN_550698CC9A324B06,2026-04-24 22:53:23.016910+00:00,ACC_00999,29.64,fuel,0,0,0
TXN_970CF94FD6BC4F5A,2026-04-24 23:04:21.016910+00:00,ACC_00682,24.54,pharmacy,0,0,0
TXN_1316665BCC874720,2026-04-24 23:34:17.016910+00:00,ACC_00599,24.37,electronics,0,0,0
TXN_14B9F95F141D440C,2026-04-24 23:55:37.016910+00:00,ACC_00389,268.6,fuel,0,0,0
TXN_66E85C6904E2440F,2026-04-24 23:56:24.016910+00:00,ACC_00859,39.46,clothing,0,0,0
TXN_C3590D06C6E04798,2026-04-25 00:12:57.016910+00:00,ACC_00163,52.97,fuel,0,0,0
TXN_0994E413424F472A,2026-04-25 01:22:15.016910+00:00,ACC_00352,115.27,travel,0,0,0
